nconst,primaryName
nm0413561,Gordon Jackson
nm0413698,John M. Jackson
nm0413743,Kevin Jackson
nm0413778,Leonard Jackson
nm0413946,Philip Jackson
nm0413996,Roger Jackson
nm0414064,Stoney Jackson
nm0414090,Thomas E. Jackson
nm0414103,Tom Jackson
nm0414272,Ernst Jacobi
nm0414279,Lou Jacobi
nm0414325,Andre Jacobs
nm0414416,Gideon Jacobs
nm0414417,Glenn Jacobs
nm0414531,Manny Jacobs
nm0414554,Michael Dean Jacobs
nm0414570,Olu Jacobs
nm0414772,Peter Jacobson
nm0414820,Dean Jacobson
nm0414975,Bobby Jacoby
nm0414979,Dale Jacoby
nm0415016,Scott Jacoby
nm0415066,Christopher Jacot
nm0415070,Carlos Jacott
nm0415191,Yves Jacques
nm0415245,Benoît Jacquot
nm0415382,Sam Jaeger
nm0415488,Sam Jaffe
nm0415538,Jagadish
nm0415556,Jagdeep
nm0415591,Dean Jagger
nm0415720,Håkan Jahnberg
nm0415777,Ka-Yan Leung
nm0415844,Vinay Jain
nm0415851,Paidi Jairaj
nm0415932,Peeter Jakobi
nm0416164,Kia Jam
nm0416220,Francisco Jambrina
nm0416228,Sidney James
nm0416253,Adam James
nm0416279,Anthony James
nm0416378,Clifton James
nm0416381,Colton James
nm0416390,Dalton James
nm0416404,David James Lewis
nm0416436,Don James
nm0416476,Emrys James
nm0416486,Evan James
nm0416508,Fraser James
nm0416532,Grant James
nm0416551,Hawthorne James
nm0416596,Jesse James
nm0416637,Jolyon James
nm0416663,Ken James
nm0416673,Kevin James
nm0416694,Lennie James
nm0416699,Liam James
nm0416739,Mark James
nm0416838,Peter Francis James
nm0416849,Raji James
nm0416856,James Read
nm0416944,Steve James
nm0417068,Nick Jameson
nm0417180,House Jameson
nm0417189,Johnny Hiram Jamison
nm0417301,Janakaraj
nm0417407,Vítezslav Jandák
nm0417508,Boban Janevski
nm0417520,Jang Dong-gun
nm0417526,Jang Hang-seon
nm0417641,Conrad Janis
nm0417687,Davor Janjic
nm0417713,Les Jankey
nm0417837,Emil Jannings
nm0418148,David Janssen
nm0418741,Claude Jarman Jr.
nm0418769,Clarenze Jarmon
nm0418877,John Jarratt
nm0418911,Jerry Jarrett
nm0419005,Joris Jarsky
nm0419054,Graham Jarvis
nm0419112,Rob Jarvis
nm0419256,Harvey Jason
nm0419273,Peter Jason
nm0419340,Stephen Jasso
nm0419445,Robert Jauregui
nm0419574,Jay Oakerson
nm0419633,Ricky Jay
nm0419645,Tony Jay
nm0419677,Manoj K. Jayan
nm0419688,Jayaram
nm0419721,Billy Jaye
nm0419747,Billy Jayne
nm0419773,Matt Jaynes
nm0419813,Gregory Jbara
nm0419847,Fayolle Jean
nm0420010,Colin Jeavons
nm0420029,Kieron Jecchinis
nm0420091,Jeeva
nm0420110,Donnie Jeffcoat
nm0420170,Herbert Jefferson Jr.
nm0420180,Brenden Jefferson
nm0420279,Aaron Jeffery
nm0420312,Peter Jeffrey
nm0420383,Lionel Jeffries
nm0420384,Marc John Jefferies
nm0420564,Tobias Jelinek
nm0420601,Tristram Jellinek
nm0420646,Eddie Jemison
nm0420718,Conrad Dunn
nm0420732,Richard Jeni
nm0420760,Albin 'Humpty' Jenkins
nm0420765,Allen Jenkins
nm0420898,Ken Jenkins
nm0420926,Mykel Shannon Jenkins
nm0420937,Noam Jenkins
nm0420955,Richard Jenkins
nm0420963,Roy Jenkins
nm0420990,Timothy Jenkins
nm0421004,Bill Jenkins
nm0421028,Frank Jenks
nm0421044,Michael Jenn
nm0421105,Alex Jennings
nm0421114,Bob Jennings
nm0421116,Brent Jennings
nm0421120,Byron Jennings
nm0421252,Stephen Jennings
nm0421304,Bjørn Jenseg
nm0421397,David Jensen
nm0421421,Erik Jensen
nm0421473,Henning Jensen
nm0421579,Levino Jensen
nm0421709,Todd Jensen
nm0421716,Tomas Villum Jensen
nm0421772,Roy Jenson
nm0421774,Sasha Jenson
nm0421822,Ken Jeong
nm0421829,Saul Jephcott
nm0422021,Howard Jerome
nm0422040,Timothy Jerome
nm0422045,François Jerosme
nm0422151,Otto Jespersen
nm0422205,Sebastian Jessen
nm0422221,Otis Day
nm0422234,Paul Jesson
nm0422504,Nenad Jezdic
nm0422514,Robert Jezek
nm0422589,Bo Ji
nm0422638,Wen Jiang
nm0422640,Wu Jiang
nm0422948,Héctor Jiménez
nm0423152,Piggy Chan
nm0423462,Keith Jochim
nm0423523,Adan Jodorowsky
nm0423524,Alejandro Jodorowsky
nm0423525,Axel Jodorowsky
nm0423526,Brontis Jodorowsky
nm0423527,Teo Jodorowsky
nm0423627,Stephen Joffe
nm0423637,Dan Joffre
nm0423663,Tomisaburô Wakayama
nm0423774,David Johansen
nm0423885,Ulf Johansson
nm0424035,Paul Johansson
nm0424102,I.S. Johar
nm0424127,Alexander John
nm0424155,Domenick John
nm0424159,Errol John
nm0424167,Gottfried John
nm0424186,Karl John
nm0424216,Johnny Knoxville
nm0424253,Danny John-Jules
nm0424302,Dave Johns
nm0424345,Mervyn Johns
nm0424368,Stratford Johns
nm0424436,Mel Johnson Jr.
nm0424453,Adam Johnson
nm0424498,Anders Johnson
nm0424513,Anthony Johnson
nm0424523,Arnold Johnson
nm0424565,Ben Johnson
nm0424601,Bill Johnson
nm0424608,Bjorn Johnson
nm0424635,Brad Johnson
nm0424643,Brett Johnson
nm0424647,Brian Johnson
nm0424684,Bryce Johnson
nm0424793,Chubby Johnson
nm0424800,Clark Johnson
nm0424819,Corey Johnson
nm0424860,Damon Johnson
nm0425005,Dwayne Johnson
nm0425053,Eric Johnson
nm0425102,Fred Johnson
nm0425115,Garth Johnson
nm0425168,Greg Johnson
nm0425215,Hassan Johnson
nm0425270,Jack Johnson
nm0425401,Joseph Alan Johnson
nm0425490,Karl Johnson
nm0425543,Kenny Johnson
nm0425593,Lamont Johnson
nm0425759,Marques Johnson
nm0425817,Michael Louis Johnson
nm0425903,Noble Johnson
nm0425904,Noel Johnson
nm0425944,Pat E. Johnson
nm0425988,Pete Johnson
nm0426047,Reggie Johnson
nm0426062,Richard Johnson
nm0426157,Russell Johnson
nm0426206,Sean Cw Johnson
nm0426209,Shane Johnson
nm0426363,Tor Johnson
nm0426390,Vance Johnson
nm0426435,Wil Johnson
nm0426439,William B. Johnson
nm0426441,William L. Johnson
nm0426665,John Dennis Johnston
nm0426825,Rogue Johnston
nm0427079,Bob Joles
nm0427218,Ross Jolly
nm0427231,Al Jolson
nm0427351,Michel Jonasz
nm0427358,Wesley Jonathan
nm0427378,Johannes Joner
nm0427379,Kristoffer Joner
nm0427389,Sam Jones III
nm0427452,Allan Jones
nm0427489,Angus T. Jones
nm0427504,Anthony R. Jones
nm0427543,Barry Jones
nm0427581,Bill A. Jones
nm0427681,Carey Jones
nm0427756,Christopher Jones
nm0427779,Claude Earl Jones
nm0427793,Clyde Risley Jones
nm0427845,Darby Jones
nm0427894,Dean Jones
nm0427934,Dickie Jones
nm0427964,Doug Jones
nm0427977,Duane Jones
nm0428008,Eddie Jones
nm0428055,Evan Jones
nm0428086,Freddie Jones
nm0428104,Gary Jones
nm0428122,Gene Jones
nm0428197,Harold Wayne Jones
nm0428216,Henry Jones
nm0428291,Jai Jai Jones
nm0428309,Jamison Jones
nm0428319,Jason Jones
nm0428326,Jay Arlen Jones
nm0428370,Jerome Jones
nm0428421,John Christopher Jones
nm0428426,John Marshall Jones
nm0428484,Julian Lewis Jones
nm0428562,Kenneth V. Jones
nm0428618,L.Q. Jones
nm0428642,Len Jones
nm0428765,Mark Lewis Jones
nm0428897,Morgan Jones
nm0428923,Nathan Jones
nm0428925,Neal Jones
nm0428933,Nicholas Jones
nm0428963,Orlando Jones
nm0428965,Osheen Jones
nm0428975,Parnelli Jones
nm0429094,Rhys Parry Jones
nm0429114,Richard T. Jones
nm0429115,Rick Jones
nm0429129,Robbie Jones
nm0429171,Ron Cephas Jones
nm0429207,Sam J. Jones
nm0429254,Simon Jones
nm0429363,Toby Jones
nm0429367,Tom Jones
nm0429399,Ty Jones
nm0429471,William Todd-Jones
nm0429721,Johnny Ohkura
nm0429853,Bobby Jordan
nm0429956,Gerard Jordan
nm0429968,Harlan Jordan
nm0430015,Jim Jordan
nm0430036,Jonathan Parks Jordan
nm0430074,Leslie Jordan
nm0430107,Michael B. Jordan
nm0430151,Richard Jordan
nm0430220,Will Jordan
nm0430221,William Jordan
nm0430298,Tamás Jordán
nm0430460,Victor Jory
nm0430535,Allen Joseph
nm0430617,Jeff Joseph
nm0430667,Paterson Joseph
nm0430676,Phillip Joseph
nm0430692,Ronald G. Joseph
nm0430746,Erland Josephson
nm0430799,Madan Joshi
nm0430803,Mohan Joshi
nm0430817,Sharman Joshi
nm0430829,Larry Joshua
nm0430847,Josif Josifovski
nm0430870,Allyn Joslyn
nm0430900,Josselin
nm0430944,Darwin Joston
nm0431025,Jacques Jouanneau
nm0431139,Louis Jourdan
nm0431169,Marcel Journet
nm0431235,Aleksandar Jovanovic
nm0431239,Andreja Jovanovic
nm0431270,Jovan Jovanovic
nm0431359,Fabrizio Jovine
nm0431438,Mark Joy
nm0431445,Nicholas Joy
nm0431451,Robert Joy
nm0431499,William Joyce
nm0431660,Mario Joyner
nm0431701,Ju Jin-mo
nm0431866,Robert Judd
nm0431918,Mike Judge
nm0431922,F.J. McCormick
nm0431935,Giampiero Judica
nm0431956,Eric Judor
nm0432007,Curd Jürgens
nm0432040,Gérard Jugnot
nm0432273,Max Julien
nm0432425,Jun Hu
nm0432458,Ali Junco
nm0432601,Jung Woo-sung
nm0432657,Eric Jungmann
nm0432729,John Junkin
nm0432753,Caio Junqueira
nm0432867,Peter Jurasik
nm0432921,Randy Jurgensen
nm0433064,Apichart Chusakul
nm0433131,Leif Juster
nm0433150,James Robertson Justice
nm0433188,John Justin
nm0433268,Richard Jutras
nm0433340,Rauno Juvonen
nm0433417,Alfréd Járai
nm0433479,Lennart Jähkel
nm0433495,Ernst-Hugo Järegård
nm0433525,Jüri Järvet
nm0433603,Gunnar Jónsson
nm0433678,Per Jörnelius
nm0433763,Theodór Júlíusson
nm0433922,Wi Kuki Kaa
nm0433935,Lars Kaalund
nm0433992,Wayne Kaatz
nm0434052,Dimitris Kaberidis
nm0434226,Kristof Kaczmarek
nm0434263,Kishore Kadam
nm0434311,Ted Kaden
nm0434318,Kader Khan
nm0434387,Pavel Kadochnikov
nm0434444,Hakeem Kae-Kazim
nm0434563,David Kagen
nm0434595,Ryôsuke Kagawa
nm0434596,Teruyuki Kagawa
nm0434632,Rodney Kageyama
nm0434675,Saul Kahan
nm0434676,Steve Kahan
nm0434712,John Kani
nm0434725,Rainer Kahl
nm0434726,RP Kahl
nm0434759,Wolf Kahler
nm0434806,Cédric Kahn
nm0434854,Jeff Kahn
nm0434879,Marco Khan
nm0434968,Christian Kahrmann
nm0435074,Khalil Kain
nm0435099,Apanguluk Charlie Kairaiuak
nm0435101,Joseph Kairau
nm0435218,Terry Kiser
nm0435289,Aleksandr Kaydanovskiy
nm0435297,Kentarô Kaji
nm0435419,Gabriel Kakon
nm0435503,Johnny Kalangis
nm0435625,Eric Kaldor
nm0435693,Berwick Kaler
nm0435726,Jean-Pierre Kalfon
nm0435859,Waldemar Kalinowski
nm0435875,Stefan Kalipha
nm0435932,Oliver Kalkofe
nm0435998,Mario Kalli
nm0436012,Eskil Kalling
nm0436254,Alexander Kalugin
nm0436286,Radim Kalvoda
nm0436302,Pawan Kalyan
nm0436315,Salih Kalyon
nm0436324,Kam Kong Chow
nm0436337,Hing-Yin Kam
nm0436422,Luciano Rossi
nm0436589,Antonie Kamerling
nm0436639,Tsunehiko Kamijô
nm0436788,Takuzô Kamiyama
nm0436887,Maher Kamoun
nm0436965,Stephan Kampwirth
nm0437076,Steve Kanaly
nm0437088,Sean Kanan
nm0437128,Richard Kanayan
nm0437141,Hiroshi Kanbe
nm0437188,Mark Kandborg
nm0437199,Paul Kandel
nm0437265,Billy Kane
nm0437275,Byron Kane
nm0437283,Christian Kane
nm0437332,Jackson D. Kane
nm0437395,Michael Kane
nm0437454,Tom Kane
nm0437511,Ken Kaneko
nm0437520,Nobuo Kaneko
nm0437580,Takeshi Kaneshiro
nm0437616,Frank Kanig
nm0437630,Kar-Ying Law
nm0437646,Sung Kang
nm0437655,Kang Yu
nm0437688,Kanhaiyalal Chaturvedi
nm0437747,Nirattisai Kaljareuk
nm0437787,Kannan Arunachalam
nm0437852,Lyle Kanouse
nm0438047,Hideo Kanze
nm0438055,Archie Kao
nm0438127,John Kapelos
nm0438323,Matthew Kaplan
nm0438463,Anil Kapoor
nm0438465,Annu Kapoor
nm0438474,Goga Kapoor
nm0438477,Kamal Kapoor
nm0438484,Omkar Kapoor
nm0438488,Pankaj Kapur
nm0438494,Rajat Kapoor
nm0438496,Rajit Kapoor
nm0438501,Rishi Kapoor
nm0438503,Sanjay Kapoor
nm0438626,Arttu Kapulainen
nm0438632,Ram Kapoor
nm0438682,Ron Karabatsos
nm0438732,Milutin 'Mima' Karadzic
nm0438903,Nizwar Karanj
nm0438939,George Karas
nm0439170,James Karen
nm0439307,Babak Karimi
nm0439409,Tõnu Kark
nm0439642,Jonas Karlsson
nm0439748,Sam Karmann
nm0439784,Girish Karnad
nm0439813,Jay Karnes
nm0439850,Roscoe Karns
nm0440090,Alex Karras
nm0440171,Eric Karson
nm0440229,Vincent Kartheiser
nm0440487,Casey Kasem
nm0440511,Daniel Kash
nm0440661,Harold Kasket
nm0440723,Gary Kasper
nm0440813,Kassagi
nm0440860,Mark Kassen
nm0440885,John Kassir
nm0440913,Mathieu Kassovitz
nm0440914,Peter Kassovitz
nm0441299,David Katims
nm0441302,Robert Katims
nm0441351,Gô Katô
nm0441366,Kazuo Katô
nm0441377,Masaya Katô
nm0441399,Takeshi Katô
nm0441410,Yoshi Katô
nm0441527,Hiroyuki Katsube
nm0441528,Nobuyuki Katsube
nm0441537,Andreas Katsulas
nm0441547,Jun Katsumura
nm0441548,Masanobu Katsumura
nm0441588,Nicky Katt
nm0441592,Chris Kattan
nm0441643,Brent Katz
nm0441747,Jonathan Katz
nm0441754,Judah Katz
nm0441814,Omri Katz
nm0441961,Daisuke Katô
nm0441964,Haruhiko Katô
nm0441975,Seizô Katô
nm0442066,Adam Kaufman
nm0442207,Lloyd Kaufman
nm0442227,Mikhail Kaufman
nm0442332,Maurice Kaufmann
nm0442479,Satish Kaushik
nm0442559,John Kavanagh
nm0442622,Rick Kavanian
nm0442848,Reikichi Kawamura
nm0442951,Seizaburô Kawazu
nm0442997,Barnaby Kay
nm0443004,Billy Kay
nm0443016,Charles Kay
nm0443153,Peter Kay
nm0443221,Bülent Kayabas
nm0443232,Yûzô Kayama
nm0443286,David Kaye
nm0443321,Ivan Kaye
nm0443328,Joey Kaye
nm0443373,Paul Kaye
nm0443401,Stubby Kaye
nm0443478,Allan Kayser
nm0443509,Iemasa Kayumi
nm0443559,Morio Kazama
nm0443601,Zitto Kazann
nm0443671,Ali Kazim
nm0443730,Tim Kazurinsky
nm0443733,Kazuyuki Sogabe
nm0443825,Dermot Keaney
nm0443849,Edward Keane
nm0443856,James Keane
nm0443885,Murray Keane
nm0443911,Stephen Kearin
nm0443985,Billy Kearns
nm0444012,Joseph Kearns
nm0444036,Sean Kearns
nm0444091,Charles Keating
nm0444104,Fred Keating
nm0444122,Larry Keating
nm0444136,Patrick Keating
nm0444167,Buster Keaton Jr.
nm0444172,Joe Keaton
nm0444198,Steven Keats
nm0444248,Salim Kechiouche
nm0444339,James Kee
nm0444411,Don Keefer
nm0444476,Howard Keel
nm0444584,Geoffrey Keen
nm0444595,Ken Keen
nm0444602,Malcolm Keen
nm0444607,Noah Keen
nm0444617,Will Keen
nm0444676,Rory Keenan
nm0444687,Will Keenan
nm0444700,Christopher J. Keene
nm0444740,Tom Keene
nm0444749,Brandon Keener
nm0444751,Eliott Keener
nm0444776,Eric Keenleyside
nm0444786,Tom Kenny
nm0444832,Matt Keeslar
nm0444940,Jack Kehler
nm0444955,Jack Kehoe
nm0445022,Dennis Keiffer
nm0445087,Garrison Keillor
nm0445139,Andrew Keir
nm0445180,Bo Keister
nm0445276,Michael Keith
nm0445290,Robert Keith
nm0445389,Peter Kelamis
nm0445420,Peter Keleghan
nm0445523,Cecil Kellaway
nm0445551,Tim Kelleher
nm0445585,Bill Keller
nm0445657,Hiram Keller
nm0445681,Joel Keller
nm0445713,Mark Keller
nm0445868,Barry Kelley
nm0445871,Bill Kelley
nm0445876,Brett Kelley
nm0445903,Elijah Kelley
nm0445962,Mikey Kelley
nm0445987,Ryan Kelley
nm0446011,Walter Kelley
nm0446037,Mike Kellin
nm0446120,John Kellogg
nm0446220,Brendan Kelly
nm0446298,Daniel Hugh Kelly
nm0446303,David Kelly
nm0446314,David Patrick Kelly
nm0446319,Dean Lennox Kelly
nm0446374,Emmett Kelly
nm0446404,George Kelly
nm0446432,Ian Kelly
nm0446438,Jack Kelly
nm0446457,James Martin Kelly
nm0446485,Jim Kelly
nm0446504,John Kelly
nm0446514,John Kelly
nm0446619,M.G. Kelly
nm0446622,Colson Baker
nm0446672,Michael Kelly
nm0446769,Paul Kelly
nm0446892,Terence Kelly
nm0446986,Paul Kelman
nm0447073,Geoff Kelso
nm0447111,Luke Keltie
nm0447211,Andrew Kemler
nm0447230,Warren J. Kemmerling
nm0447240,Kunal Kemmu
nm0447290,Gary Kemp
nm0447305,Jeremy Kemp
nm0447330,Lindsay Kemp
nm0447349,Paul Kemp
nm0447358,Roger Kemp
nm0447376,Tom Kemp
nm0447394,Will Kempe
nm0447397,Ad van Kempen
nm0447405,Charles Kemper
nm0447576,Cavan Kendall
nm0447913,Arthur Kennedy
nm0447986,David Kennedy
nm0448004,Douglas Kennedy
nm0448012,Edgar Kennedy
nm0448047,Gerard Kennedy
nm0448058,Graham Kennedy
nm0448097,Jihmi Kennedy
nm0448317,Ryan Kennedy
nm0448366,Tom Kennedy
nm0448469,Douglas Kenney
nm0448584,John Kenny
nm0448587,Jon Kenny
nm0448827,Peter Kent
nm0448959,Michael Kenworthy
nm0449044,Danny Keogh
nm0449191,Jean Keraudy
nm0449256,Vitalik Kerdimun
nm0449266,Milos Kirek
nm0449404,Robert Kerman
nm0449418,Robin Kermode
nm0449431,András Kern
nm0449452,Georges Kern
nm0449466,Joey Kern
nm0449652,Bill Kerr
nm0449657,Bruce Kerr
nm0449679,Steve Rackman
nm0449694,Frederick Kerr
nm0449734,John Kerr
nm0449858,J.M. Kerrigan
nm0449908,Norman Kerry
nm0449940,Paul Kersey
nm0449956,Doug Kershaw
nm0449984,Irvin Kershner
nm0450017,Leon A. Kersten
nm0450063,Patrick Kerton
nm0450116,Brian Kerwin
nm0450130,Lance Kerwin
nm0450136,Peter Kerwin
nm0450269,Sam Kessel
nm0450401,Zale Kessler
nm0450453,Hans Kesting
nm0450640,Keung-Kuen Lai
nm0450687,Sandy McPeak
nm0450815,Irwin Keyes
nm0450848,Mark Keyloun
nm0450961,Tony Kgoroge
nm0450975,Konstantin Khabenskiy
nm0451076,Franck Khalfoun
nm0451148,Aamir Khan
nm0451156,Ahmed Khan
nm0451166,Amjad Khan
nm0451170,Arbaaz Khan
nm0451174,Arshad Warsi
nm0451183,Ayub Khan
nm0451211,Feroz Khan
nm0451234,Irrfan Khan
nm0451239,Jameel Khan
nm0451272,Mushtaq Khan
nm0451281,Nissar Khan
nm0451299,Razak Khan
nm0451307,Saif Ali Khan
nm0451321,Shah Rukh Khan
nm0451326,Sohail Khan
nm0451367,Tsewang Migyur Khangsar
nm0451379,Akshaye Khanna
nm0451383,Mukesh Khanna
nm0451391,Rahul Khanna
nm0451396,Vinod Khanna
nm0451425,Kulbhushan Kharbanda
nm0451561,Sachin Khedekar
nm0451600,Anupam Kher
nm0451638,Mourad Khima
nm0451836,Irfan Khoosat
nm0451864,Viju Khote
nm0451898,Elias Khoury
nm0452021,Akash Khurana
nm0452128,Guy Kibbee
nm0452190,Gordan Kicic
nm0452308,James Kidnie
nm0452352,Russell Kiefel
nm0452385,Vinzenz Kiefer
nm0452471,Wolfgang Kieling
nm0452492,Mark Kiely
nm0452601,Tyde Kierney
nm0452635,David Kieserman
nm0452701,Robby Kiger
nm0452714,Oscar Kightley
nm0452821,Kôji Kikkawa
nm0452855,Taka Higuchi
nm0452904,Rory Kilalea
nm0452914,Pat Kilbane
nm0452929,Craig Kilborn
nm0452953,Terry Kilburn
nm0452985,Kevin Kildow
nm0453006,Richard Kiley
nm0453035,Chris Kilgore
nm0453081,Victor Kilian
nm0453115,Taran Killam
nm0453197,Tim Killick
nm0453248,Buzz Kilman
nm0453273,Kevin Kilner
nm0453299,Lincoln Kilpatrick
nm0453304,Patrick Kilpatrick
nm0453440,Kim Eui-sung
nm0453447,Evan C. Kim
nm0453448,Kim Kap-su
nm0453452,Kang Ha-neul
nm0453472,Kim Hee-ra
nm0453488,Il-woo Kim
nm0453489,Ill-Young Kim
nm0453623,Kim Myung-gon
nm0453637,Peter Kim
nm0453641,Randall Duk Kim
nm0453705,Kim Tae-woo
nm0453747,Kim Yu-seok
nm0453761,Kim Yun-tae
nm0453897,Kimbo
nm0453909,Charles Kimbrough
nm0453994,Jimmy Kimmel
nm0454087,Isao Kimura
nm0454109,Sakae Kimura
nm0454120,Takuya Kimura
nm0454221,Arif S. Kinchen
nm0454236,Richard Kind
nm0454338,Jean-Michel Kindt
nm0454418,Alan King
nm0454419,Alan King
nm0454475,B.B. King
nm0454556,King Chan
nm0454584,Chris Thomas King
nm0454674,Eddie King
nm0454701,Erik King
nm0454725,G. Peter King
nm0454865,Jim King
nm0454952,Ken King
nm0455057,Matt King
nm0455133,Perry King
nm0455373,Walter Woolf King
nm0455389,Wright King
nm0455437,Henry Kingi
nm0455454,Dinesh Hingoo
nm0455491,Walter Kingsford
nm0455511,Edmund Kingsley
nm0455545,Rand Kingsley
nm0455596,Phil Kingston
nm0455663,Laurence Kinlan
nm0455702,Roy Kinnear
nm0455706,Murray Kinnell
nm0455767,Terry Kinney
nm0455837,Hôka Kinoshita
nm0455886,Lance Kinsey
nm0455893,Leonid Kinskey
nm0455895,Nikolai Kinski
nm0455945,Stephen Kinyanjui
nm0455996,Mel Kiper
nm0456077,Güven Kiraç
nm0456124,Bruno Kirby
nm0456130,Christopher Kirby
nm0456164,Joel Kirby
nm0456186,Luke Kirby
nm0456194,Michael Kirby
nm0456268,Jérôme Kircher
nm0456270,William Kircher
nm0456484,James Kirk
nm0456559,Terrence Kirk
nm0456565,Tommy Kirk
nm0456628,Alexander Kirkland
nm0456724,Jess Kirkpatrick
nm0456796,Craig Kirkwood
nm0457090,Ken Kirzinger
nm0457200,Hiroyuki Kishi
nm0457213,Yûji Kishi
nm0457215,Ittoku Kishibe
nm0457223,Shin Kishida
nm0457238,Yukimasa Kishino
nm0457240,Gorô Kishitani
nm0457244,John Kishline
nm0457410,Ravi Kishan
nm0457436,Jeffery Kissoon
nm0457510,Takurô Kitagawa
nm0457556,Kazuki Kitamura
nm0457561,Kôichi Kitamura
nm0457568,Sôichirô Kitamura
nm0457655,Michael Kitchen
nm0457683,Sam Kitchin
nm0457753,Supakorn Kitsuwon
nm0457796,Tory Kittles
nm0457839,John Kitzmiller
nm0457862,Barry Kivel
nm0457952,Motomu Kiyokawa
nm0457960,Beat Kiyoshi
nm0458033,Alf Kjellin
nm0458039,Björn Kjellman
nm0458041,Tommy Kjellqvist
nm0458047,Ingvar Kjellson
nm0458257,Alec Klapper
nm0458271,Gary Howard Klar
nm0458378,Gertan Klauber
nm0458460,Burghart Klaußner
nm0458486,Arnd Klawitter
nm0458514,Martin Klebba
nm0458528,Rick Kleber
nm0458567,Gunter Kleemann
nm0458619,Paul Kleiman
nm0458768,Gérard Klein
nm0458951,Robert Klein
nm0458986,Stewart Klein
nm0459030,Rudolf Klein-Rogge
nm0459047,Avi Kleinberger
nm0459065,Burt Kleiner
nm0459087,Volkmar Kleinert
nm0459165,Jeffrey Kleiser
nm0459188,George Robert Klek
nm0459217,Paul Klementowicz
nm0459252,Werner Klemperer
nm0459756,Brendan Klinger
nm0459823,Rüdiger Klink
nm0460074,Pierre Klossowski
nm0460206,Brian Klugman
nm0460254,Jan Klusák
nm0460288,Vincent Klyn
nm0460297,Redbad Klynstra
nm0460517,Sebastian Knapp
nm0460578,Herbert Knaup
nm0460596,Milan Knazko
nm0460671,David Knell
nm0460694,Robert Knepper
nm0460705,Tony Knesich
nm0460843,Christopher Knight
nm0460867,David Edwin Knight
nm0460874,Esmond Knight
nm0460878,Don Knight
nm0460939,James Knight
nm0460974,Keith Knight
nm0461025,Nic Knight
nm0461095,Ted Knight
nm0461129,Wyatt Knight
nm0461149,Zachary Knighton
nm0461311,R.J. Knoll
nm0461324,Ohad Knoller
nm0461409,Andrew Knott
nm0461446,Robert Knott
nm0461455,Don Knotts
nm0461479,Chris Knowings
nm0461545,Michael Knowles
nm0461549,Patric Knowles
nm0461594,Alexander Knox
nm0461658,Mickey Knox
nm0461666,Richard Knox
nm0461712,Erik Knudsen
nm0461727,Kolbjörn Knudsen
nm0461878,Markus Knüfken
nm0461940,Lawrence Ko
nm0461945,Mpho Koaho
nm0461951,Alex Koba
nm0461990,Asei Kobayashi
nm0462013,Keiju Kobayashi
nm0462017,Kiyoshi Kobayashi
nm0462042,Nenji Kobayashi
nm0462094,Ben Maccabee
nm0462116,Jeff Kober
nm0462138,Bogumil Kobiela
nm0462182,Makoto Kobori
nm0462201,Waldemar Kobus
nm0462407,Sebastian Koch
nm0462416,Ted Koch
nm0462638,Kiyoshi Kodama
nm0462672,Patrick Kodjo Topou
nm0462673,Boris Kodjoe
nm0462679,Kokuten Kôdô
nm0462712,David Koechner
nm0462735,Frederick Koehler
nm0463098,Léonide Kogan
nm0463174,Glenn Kohan
nm0463188,Kenji Kohashi
nm0463201,Fumiyo Kohinata
nm0463233,Pier Paquette
nm0463279,Jon Kohler
nm0463409,Richard Kohn
nm0463511,Akira Koieyama
nm0463649,Nikola Kojo
nm0463674,Vincent Kok
nm0463719,Sener Kökkaya
nm0463774,Kyôji Kokonoe
nm0463794,Boris Kokovkin
nm0463828,Kevin Kolack
nm0463882,Clarence Kolb
nm0464038,Sergey Kolesnikov
nm0464131,Scott Kolk
nm0464137,Henry Kolker
nm0464255,Allan Kolman
nm0464305,Yuri Kolokolnikov
nm0464341,Jason Kolotouros
nm0464392,Henki Kolstad
nm0464451,Can Kolukisa
nm0464486,Harve Kolzow
nm0464514,Tetsu Komai
nm0464522,Jacek Koman
nm0464710,Boris Komnenic
nm0464846,Andrey Konchalovskiy
nm0464855,Christoph Koncz
nm0464945,Marek Kondrat
nm0465045,Kong Lung
nm0465362,Russell Konstans
nm0465486,Josef Konícek
nm0465503,Louis Koo
nm0465515,Guich Koock
nm0465664,Thomas Kopache
nm0465755,Macit Koper
nm0465959,Michael Kopsa
nm0465977,Richard Kopycinski
nm0466047,Serge Korber
nm0466292,Oliver Korittke
nm0466300,Jon Korkes
nm0466327,Harvey Korman
nm0466345,Mihály Kormos
nm0466349,Baltasar Kormákur
nm0466636,Tommi Korpela
nm0466697,Aleksandr Korshunov
nm0466776,Fritz Kortner
nm0466916,George Kosana
nm0467085,Jerzy Kosinski
nm0467170,Martin Kosleck
nm0467178,Paul Koslo
nm0467311,David Kossoff
