tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0248408,movie,2001,Manitou's Shoe,Der Schuh des Manitu,87,"Comedy,Western",6.7,16689
tt1821641,movie,2013,The Congress,The Congress,122,"Animation,Drama,Sci-Fi",6.5,16677
tt2652118,movie,2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Crouching Tiger, Hidden Dragon: Sword of Destiny",96,"Action,Adventure,Drama",6.1,16675
tt0057261,movie,1963,Lord of the Flies,Lord of the Flies,92,"Adventure,Drama,Thriller",6.9,16672
tt0960790,movie,2007,Rabbit Without Ears,Keinohrhasen,116,"Comedy,Romance",6.5,16670
tt0091431,movie,1986,Armour of God,Lung hing foo dai,88,"Action,Adventure,Comedy",7.1,16666
tt0072926,movie,1975,The Eiger Sanction,The Eiger Sanction,129,"Action,Crime,Thriller",6.4,16662
tt0065143,movie,1970,The Bird with the Crystal Plumage,L'uccello dalle piume di cristallo,96,"Horror,Mystery,Thriller",7.2,16661
tt2004432,movie,2013,Wolf Creek 2,Wolf Creek 2,106,"Action,Horror",6.1,16659
tt1724970,movie,2017,Beyond Skyline,Beyond Skyline,106,"Action,Adventure,Horror",5.3,16654
tt0417056,movie,2006,Pledge This!,Pledge This!,91,Comedy,1.8,16642
tt0109402,movie,1994,The Chase,The Chase,94,"Action,Adventure,Comedy",5.9,16636
tt0373450,movie,2005,Where the Truth Lies,Where the Truth Lies,107,"Crime,Drama,Mystery",6.5,16631
tt5221584,movie,2016,Aquarius,Aquarius,146,Drama,7.5,16629
tt0098987,movie,1990,The Adventures of Ford Fairlane,The Adventures of Ford Fairlane,104,"Action,Adventure,Comedy",6.5,16627
tt0082782,movie,1981,My Bloody Valentine,My Bloody Valentine,90,"Horror,Mystery,Thriller",6.3,16627
tt0080377,movie,1980,Any Which Way You Can,Any Which Way You Can,116,"Action,Comedy",6.2,16625
tt7485048,movie,2019,Super 30,Super 30,154,"Biography,Drama",8.0,16624
tt0466839,movie,2007,I Could Never Be Your Woman,I Could Never Be Your Woman,97,"Comedy,Drama,Romance",6.0,16618
tt0089118,movie,1986,F/X,F/X,109,"Action,Thriller",6.7,16617
tt0108188,movie,1993,Sonatine,Sonatine,94,"Action,Comedy,Crime",7.5,16615
tt1093824,movie,2007,Encounters at the End of the World,Encounters at the End of the World,99,Documentary,7.7,16607
tt0112857,movie,1995,Devil in a Blue Dress,Devil in a Blue Dress,102,"Crime,Drama,Mystery",6.7,16607
tt5301662,movie,2017,Marshall,Marshall,118,"Biography,Crime,Drama",7.2,16602
tt0250468,movie,2002,Killing Me Softly,Killing Me Softly,100,"Drama,Mystery,Romance",5.5,16600
tt0464041,movie,2008,The Lazarus Project,The Lazarus Project,100,"Drama,Mystery,Thriller",6.1,16591
tt1053859,movie,2009,The Grudge 3,The Grudge 3,90,"Horror,Mystery,Thriller",4.7,16590
tt0923811,movie,2007,Evangelion: 1.0 You Are (Not) Alone,Evangelion Shin Gekijôban: Jo,98,"Action,Animation,Drama",7.7,16589
tt4733640,movie,2016,The Limehouse Golem,The Limehouse Golem,109,"Crime,Mystery,Thriller",6.3,16587
tt0488798,movie,2007,Welcome,Welcome,159,"Comedy,Romance",6.8,16584
tt0073705,movie,1975,Shivers,Shivers,87,"Horror,Sci-Fi",6.5,16584
tt0493949,movie,2010,Ramona and Beezus,Ramona and Beezus,103,"Comedy,Drama,Family",6.5,16583
tt0304711,movie,2003,The Order,The Order,102,"Horror,Mystery,Thriller",5.2,16583
tt0057611,movie,1963,The Silence,Tystnaden,96,Drama,7.9,16582
tt0110222,movie,1994,Kabhi Haan Kabhi Naa,Kabhi Haan Kabhi Naa,158,"Comedy,Drama,Music",7.8,16581
tt0065377,movie,1970,Airport,Airport,137,"Action,Drama,Thriller",6.6,16581
tt0299117,movie,2002,Roger Dodger,Roger Dodger,106,"Comedy,Drama",6.9,16579
tt0120263,movie,2000,Songs from the Second Floor,Sånger från andra våningen,98,"Comedy,Drama",7.6,16579
tt0105156,movie,1992,Poison Ivy,Poison Ivy,90,"Drama,Thriller",5.4,16572
tt4411596,movie,2017,My Cousin Rachel,My Cousin Rachel,106,"Drama,Mystery,Romance",6.0,16565
tt0124901,movie,1998,Thursday,Thursday,87,"Action,Comedy,Crime",7.2,16563
tt0166175,movie,1999,East Is East,East Is East,96,"Comedy,Drama",6.9,16556
tt0479751,movie,2007,Sivaji,Sivaji,188,"Action,Drama,Thriller",7.5,16552
tt0101258,movie,1990,Days of Being Wild,Ah fei zing zyun,94,"Crime,Drama,Romance",7.6,16551
tt1172571,movie,2008,The Children,The Children,84,"Horror,Mystery,Thriller",6.0,16551
tt0808276,movie,2006,Cold Prey,Fritt vilt,97,"Horror,Thriller",6.3,16530
tt0345551,movie,2003,Latter Days,Latter Days,107,"Comedy,Drama,Romance",7.0,16525
tt7547410,movie,2019,Dora and the Lost City of Gold,Dora and the Lost City of Gold,102,"Adventure,Family",6.0,16510
tt5437928,movie,2018,Colette,Colette,111,"Biography,Drama,History",6.7,16509
tt1650048,movie,2012,Laurence Anyways,Laurence Anyways,168,"Drama,Romance",7.7,16507
tt0059260,movie,1965,Help!,Help!,92,"Adventure,Comedy,Musical",7.2,16500
tt0079221,movie,1979,Gol Maal,Gol Maal,120,"Comedy,Romance",8.6,16492
tt0458364,movie,2006,The Ex,Fast Track,89,"Comedy,Romance",5.5,16485
tt0893402,movie,2008,Franklyn,Franklyn,98,"Drama,Fantasy,Sci-Fi",6.2,16483
tt0103285,movie,1991,Once Upon a Time in China,Wong Fei Hung,134,"Action,Adventure,History",7.3,16482
tt5431890,movie,2019,Official Secrets,Official Secrets,112,"Biography,Crime,Drama",7.3,16480
tt0099850,movie,1990,Internal Affairs,Internal Affairs,115,"Crime,Drama,Thriller",6.5,16475
tt2245003,movie,2015,Miss You Already,Miss You Already,112,"Comedy,Drama,Romance",6.8,16470
tt3702652,movie,2016,The Other Side of the Door,The Other Side of the Door,96,Horror,5.3,16468
tt1847731,movie,2011,Tomboy,Tomboy,82,Drama,7.4,16467
tt0116259,movie,1996,Extreme Measures,Extreme Measures,118,"Crime,Drama,Mystery",6.2,16463
tt0149691,movie,1999,Anywhere But Here,Anywhere But Here,114,"Comedy,Drama",6.2,16462
tt1663207,movie,2013,Life of Crime,Life of Crime,98,"Comedy,Crime",5.8,16456
tt3801314,movie,2014,Kaththi,Kaththi,166,"Action,Drama",7.9,16452
tt0082783,movie,1981,My Dinner with Andre,My Dinner with Andre,110,"Biography,Comedy,Drama",7.8,16445
tt0409345,movie,2008,Surveillance,Surveillance,97,"Crime,Drama,Mystery",6.3,16440
tt0065832,movie,1970,Hercules in New York,Hercules in New York,91,"Adventure,Comedy,Fantasy",3.3,16431
tt0054130,movie,1961,La Notte,La notte,122,Drama,8.1,16428
tt1194417,movie,2010,Casino Jack,Casino Jack,108,"Biography,Comedy,Crime",6.2,16426
tt0109890,movie,1994,The Getaway,The Getaway,115,"Action,Adventure,Crime",5.8,16425
tt1945084,movie,2014,Everly,Everly,92,"Action,Thriller",5.1,16422
tt0112922,movie,1995,The Day of the Beast,El día de la bestia,103,"Action,Comedy,Crime",7.4,16410
tt7748244,movie,2018,Ölümlü Dünya,Ölümlü Dünya,107,"Action,Comedy",7.7,16408
tt0077355,movie,1978,Coma,Coma,113,"Drama,Horror,Mystery",6.9,16400
tt0475169,movie,2005,13 Tzameti,13 Tzameti,93,"Crime,Drama,Horror",7.4,16400
tt8108274,movie,2020,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,135,"Action,Biography,Drama",8.0,16399
tt0493264,movie,2006,Valley of the Wolves: Iraq,Kurtlar Vadisi: Irak,122,"Action,Drama,War",5.8,16396
tt0022958,movie,1932,Grand Hotel,Grand Hotel,112,"Drama,Romance",7.4,16396
tt0220099,movie,2000,The Tigger Movie,The Tigger Movie,77,"Animation,Comedy,Drama",6.3,16393
tt0027125,movie,1935,Top Hat,Top Hat,101,"Comedy,Musical,Romance",7.8,16392
tt0076257,movie,1977,The Kentucky Fried Movie,The Kentucky Fried Movie,83,Comedy,6.5,16392
tt0113114,movie,1995,Free Willy 2: The Adventure Home,Free Willy 2: The Adventure Home,95,"Adventure,Drama,Family",5.1,16392
tt5970844,movie,2018,Thugs of Hindostan,Thugs of Hindostan,164,"Action,Adventure",4.0,16390
tt0253798,movie,2001,Out Cold,Out Cold,89,"Comedy,Sport",6.3,16387
tt0399095,movie,2007,Trade,Trade,120,"Crime,Drama,Thriller",7.4,16383
tt1639084,movie,2016,Tallulah,Tallulah,111,"Comedy,Drama,Romance",6.7,16380
tt1966359,movie,2017,Father Figures,Father Figures,113,"Comedy,Drama",5.5,16376
tt3595298,movie,2015,Prem Ratan Dhan Payo,Prem Ratan Dhan Payo,164,"Action,Drama,Musical",4.5,16375
tt0058700,movie,1964,The Last Man on Earth,The Last Man on Earth,86,"Drama,Horror,Sci-Fi",6.9,16371
tt0249380,movie,2000,Baise-moi,Baise-moi,77,"Crime,Drama,Thriller",4.4,16362
tt0094072,movie,1987,Summer School,Summer School,97,"Comedy,Romance",6.6,16362
tt1577061,movie,2010,Recep Ivedik 3,Recep Ivedik 3,95,Comedy,4.0,16357
tt1067765,movie,2013,Adult World,Adult World,97,"Comedy,Drama",6.1,16345
tt0113552,movie,1995,Kiss of Death,Kiss of Death,101,"Action,Crime,Thriller",5.9,16342
tt0099385,movie,1990,Death Warrant,Death Warrant,89,"Action,Crime,Mystery",5.7,16342
tt0054389,movie,1960,Shoot the Piano Player,Tirez sur le pianiste,81,"Crime,Drama,Thriller",7.5,16335
tt5785170,movie,2017,Toilet: A Love Story,Toilet - Ek Prem Katha,155,"Comedy,Drama",7.2,16333
tt2366608,movie,2014,Lost River,Lost River,95,"Drama,Fantasy,Mystery",5.8,16332
tt1807950,movie,2011,Love Likes Coincidences,Ask Tesadüfleri Sever,118,"Drama,Romance",7.3,16331
tt0082817,movie,1981,Nighthawks,Nighthawks,99,"Action,Crime,Thriller",6.4,16331
tt1705786,movie,2011,Chinese Take-Out,Un cuento chino,93,"Comedy,Drama",7.3,16330
tt0104438,movie,1992,Honeymoon in Vegas,Honeymoon in Vegas,96,"Comedy,Romance,Thriller",5.8,16328
tt0261289,movie,2002,Serving Sara,Serving Sara,99,"Comedy,Romance",5.3,16328
tt1661275,movie,2016,Their Finest,Their Finest,117,"Comedy,Drama,Romance",6.8,16328
tt0116731,movie,1996,The Juror,The Juror,118,"Crime,Drama,Thriller",5.7,16320
tt1525366,movie,2012,Grabbers,Grabbers,94,"Action,Adventure,Comedy",6.3,16320
tt3495030,movie,2015,Dum Laga Ke Haisha,Dum Laga Ke Haisha,110,"Comedy,Drama,Romance",7.5,16317
tt0055184,movie,1961,The Misfits,The Misfits,125,"Drama,Romance,Western",7.3,16316
tt0060397,movie,1966,Fantastic Voyage,Fantastic Voyage,100,"Adventure,Family,Sci-Fi",6.8,16304
tt0108101,movie,1993,Shadowlands,Shadowlands,131,"Biography,Drama,Romance",7.3,16303
tt1104733,movie,2008,Hamlet 2,Hamlet 2,92,"Comedy,Music",6.3,16294
tt0060138,movie,1966,Au Hasard Balthazar,Au hasard Balthazar,95,Drama,7.9,16277
tt1438298,movie,2010,Guzaarish,Guzaarish,126,Drama,7.4,16277
tt0364955,movie,2006,Art School Confidential,Art School Confidential,102,"Comedy,Drama,Romance",6.3,16276
tt6257174,movie,2018,The Miseducation of Cameron Post,The Miseducation of Cameron Post,91,Drama,6.6,16275
tt1886493,movie,2011,Catch .44,Catch .44,94,"Action,Crime,Drama",4.6,16271
tt6821012,movie,2018,The Week Of,The Week Of,116,Comedy,5.1,16269
tt0097965,movie,1989,New York Stories,New York Stories,124,"Comedy,Drama,Romance",6.4,16269
tt0118996,movie,1997,Dobermann,Dobermann,103,"Action,Crime,Thriller",6.6,16266
tt3520418,movie,2015,We Are Still Here,We Are Still Here,84,Horror,5.7,16260
tt0315642,movie,2016,Wazir,Wazir,103,"Action,Crime,Drama",7.1,16250
tt0079766,movie,1979,Quadrophenia,Quadrophenia,120,"Drama,Music",7.3,16239
tt0166276,movie,2001,Monkeybone,Monkeybone,93,"Animation,Comedy,Fantasy",4.7,16236
tt1680114,movie,2011,The Snowtown Murders,Snowtown,119,"Biography,Crime,Drama",6.6,16236
tt0103994,movie,1992,Like Water for Chocolate,Como agua para chocolate,105,"Drama,Romance",7.1,16234
tt4682788,movie,2017,Loving Pablo,Loving Pablo,123,"Biography,Crime,Drama",6.3,16233
tt0181288,movie,1999,American Movie,American Movie,107,"Comedy,Documentary",7.9,16230
tt0120596,movie,1999,The Bachelor,The Bachelor,101,"Comedy,Romance",5.0,16227
tt0108551,movie,1993,What's Love Got to Do with It,What's Love Got to Do with It,118,"Biography,Drama,Music",7.3,16219
tt0295289,movie,2003,A Guy Thing,A Guy Thing,101,"Comedy,Romance",5.6,16211
tt0071771,movie,1974,The Longest Yard,The Longest Yard,121,"Comedy,Crime,Drama",7.1,16207
tt4703048,movie,2017,6 Days,6 Days,94,"Action,Drama,History",6.2,16205
tt0366292,movie,2003,One Missed Call,Chakushin ari,112,"Horror,Mystery",6.2,16204
tt3708886,movie,2016,War on Everyone,War on Everyone,98,"Action,Comedy,Crime",5.8,16202
tt0087892,movie,1984,A Passage to India,A Passage to India,164,"Adventure,Drama,History",7.3,16193
tt8169446,movie,2019,Wine Country,Wine Country,103,Comedy,5.4,16193
tt4025514,movie,2015,Suburra,Suburra,130,"Crime,Drama,Thriller",7.4,16189
tt0348121,movie,2004,Steamboy,Suchîmubôi,126,"Action,Adventure,Animation",6.9,16188
tt1054588,movie,2008,Flash of Genius,Flash of Genius,119,"Biography,Drama",7.0,16182
tt0455323,movie,2012,Being Flynn,Being Flynn,102,Drama,6.4,16174
tt2383068,movie,2013,The Sacrament,The Sacrament,99,"Horror,Thriller",6.1,16169
tt0283530,movie,2002,The Emperor's Club,The Emperor's Club,109,Drama,6.9,16169
tt2386404,movie,2015,He Never Died,He Never Died,99,"Comedy,Drama,Fantasy",6.4,16164
tt0049513,movie,1956,Moby Dick,Moby Dick,116,"Adventure,Drama",7.3,16159
tt0150992,movie,1999,Hum Dil De Chuke Sanam,Hum Dil De Chuke Sanam,188,"Comedy,Drama,Musical",7.5,16155
